"","Nest_ID","a1000_areaam1","a1000_areaam2","a1000_areacv1","a1000_areacv2","a1000_areamn1","a1000_areamn2","a1000_ca1","a1000_ca2","a1000_contag","a1000_lpi","a1000_lpi1","a1000_lpi2","a1000_np","a1000_np1","a1000_np2","a1000_pd","a1000_pd1","a1000_pd2","a1000_pland1","a1000_pland2","a1000_proxam","a1000_proxam1","a1000_proxam2","a1000_proxcv","a1000_proxcv1","a1000_proxcv2","a1000_proxmn","a1000_proxmn1","a1000_proxmn2","a1000_Ha","a1000_PBu","a1000_RxBu","a1000_WFBu"
"353","EMPAID_NWM03A_2017",100.6269989,5.3541498,361.2929993,234.4140015,7.1603999,0.824348,179.0099945,56.8800011,27.8251991,42.2411003,42.2411003,4.0187702,94,25,69,30.6378994,8.1483698,22.4895,58.3456001,18.5391998,73.9417038,92.9309006,14.1798,176.9609985,62.0205002,79.6896973,60.8279991,203.0500031,9.2984695,39.7476997,46.5957985,0.0923067,0
"354","EMPAID_NWM03A_2018",109.8420029,8.3468904,360.5429993,278.2479858,7.8463602,0.954783,172.6199951,65.8799973,23.2059994,43.6198006,43.6198006,5.2801399,91,22,69,29.6599998,7.1705599,22.4895,56.2627983,21.4726009,62.9546013,79.7372971,18.9804001,175.5950012,64.9160995,87.1848984,61.4804001,210.1029968,14.0934,38.9556999,48.9608002,0,0
"355","EMPAID_NWM03A_2019",117.6100006,7.5601301,386.1610107,283.6929932,7.3912501,0.835541,177.3899994,61.8300018,25.2553005,46.2305984,46.2305984,4.9281301,98,24,74,31.9416008,7.8224301,24.1191998,57.8175011,20.1525002,62.5690002,78.5235977,16.7950993,174.8209991,54.6949997,96.2113037,68.2722015,242.4680023,11.7763004,40.6864014,48.8811989,0.108222,0
"356","EMPAID_NWM06A_2015",88.2503967,15.1724997,417.4869995,302.2839966,4.7885299,1.49667,162.8099976,80.8199997,16.2989006,38.4277,38.4277,10.5895996,88,34,54,28.6821995,11.0818005,17.6005001,53.0653992,26.3419991,94.8110962,128.548996,26.8463993,123.7730026,55.3256989,112.4459991,97.5413971,214.9470062,23.6194,34.2036018,25.0629005,17.7451992,0
"357","EMPAID_NWM07A_2012",46.8700981,39.337101,412.70401,394.7160034,2.5992,2.37255,129.9600067,111.5100021,9.55126,23.5846004,23.5846004,18.8031998,97,50,47,31.6156998,16.2966995,15.3189001,42.3585014,36.3450012,135.5310059,148.4530029,120.4710007,68.7764969,49.6492004,84.7471008,103.1539993,134.3690033,69.9468002,37.8116989,18.7350998,0,0
"358","EMPAID_NWRF-L08A_2015",44.1567001,96.853302,502.0419922,334.2109985,1.6850801,7.95857,109.5299988,167.1300049,11.8463001,40.7158012,22.1765995,40.7158012,86,65,21,28.0303993,21.1858006,6.8446298,35.6996002,54.4734993,45.3984985,33.730999,53.0449982,100.8990021,96.7695007,66.8767014,84.7384033,59.8526993,161.7660065,23.9073009,0.378776,0,0
"359","EMPAID_NWRF-M06A_2013",67.1289978,49.1934013,335.4880066,384.9719849,5.4775901,3.1094999,158.8500061,124.3799973,10.4211998,28.7180996,28.7180996,24.8460007,69,29,40,22.4895,9.4520998,13.0374002,51.7747002,40.5396996,149.1860046,172.6660004,119.1989975,84.8611984,76.8944016,90.7643967,98.7819977,110.5169983,90.2741013,4.31212,0,0,0
"360","EMPAID_NWRF-M06A_2015",28.1903992,110.6809998,372.7189941,399.4190063,1.893,6.52846,113.5800018,169.7400055,11.8261995,44.3824997,12.8776999,44.3824997,86,60,26,28.0303993,19.5561008,8.4743004,37.0196991,55.3241005,96.263298,56.1952019,123.0739975,111.7789993,81.2901001,60.4943008,103.9629974,50.4536018,227.4450073,20.6805992,4.0837798,0,0
"361","EMPAID_NWRF-M06A_2016",32.9324989,108.2320023,373.9960022,414.0329895,2.19736,5.9657102,116.4599991,167.0399933,11.4113998,43.6198006,15.8697996,43.6198006,81,53,28,26.4006996,17.2744999,9.1261702,37.9583015,54.4440994,67.4881973,49.1503983,80.2733994,103.6050034,85.0243988,66.2413025,104.7289963,56.3666992,196.2720032,21.7658997,4.1156101,7.3590698,0
"362","EMPAID_NWRF-M08A_2019",21.4713001,103.2689972,336.4880066,393.7650146,1.74246,6.2568002,106.2900009,156.4199982,10.8755999,41.1557999,14.7551003,41.1557999,86,61,25,28.0303993,19.882,8.1483698,34.6436005,50.9827003,71.7941971,49.6982002,86.8088989,120.7399979,103.526001,51.9155998,92.0434036,37.3255997,225.5549927,22.8806,5.4970198,21.9881001,0
"363","EMPAID_NWRF-M09A_2018",14.8827,147.0299988,314.9400024,434.8819885,1.36304,7.3839102,94.0500031,169.8300018,14.8796997,51.4813995,10.8830004,51.4813995,92,69,23,29.9860001,22.4895,7.4965,30.6541996,55.3535004,42.6208,37.3418007,45.5443001,167.3450012,110.2600021,72.7453003,78.305397,23.7870007,241.8600006,25.3446999,5.8758001,21.4374008,0
