"","Measurement_ID","Trees_2550","PIPO_2550","Trees_50","PIPO_50","pPIPO"
"1611","EMPAID_SC01_2013",66.6666666666667,58.3333333333333,25,7.5,0.555555555555556
"1612","EMPAID_SC02_2013",33.3333333333333,0,12.5,10,0.444444444444444
"1613","EMPAID_SC03_2013",50,8.33333333333333,22.5,10,0.333333333333333
"1614","EMPAID_SC04_2013",50,0,5,5,0.222222222222222
"1615","EMPAID_SC05_2013",75,8.33333333333333,15,7.5,0.266666666666667
"1616","EMPAID_SC06_2013",250,83.3333333333333,7.5,2.5,0.333333333333333
"1617","EMPAID_SC07_2013",50,33.3333333333333,20,2.5,0.357142857142857
"1618","EMPAID_SC08_2013",25,16.6666666666667,2.5,2.5,0.6
"1619","EMPAID_SC09_2013",66.6666666666667,0,45,0,0
"1620","EMPAID_SC10_2013",208.333333333333,33.3333333333333,82.5,5,0.103448275862069
"1621","EMPAID_SF01_2013",33.3333333333333,33.3333333333333,70,65,0.882352941176471
"1622","EMPAID_SF02_2013",150,133.333333333333,105,100,0.966666666666667
"1623","EMPAID_SF02_2016",100,100,90,85,0.958333333333333
"1624","EMPAID_SF03_2013",16.6666666666667,16.6666666666667,10,10,0.333333333333333
"1625","EMPAID_SF03_2016",16.6666666666667,16.6666666666667,10,10,1
"1626","EMPAID_SF04_2013",83.3333333333333,83.3333333333333,75,75,0.952380952380952
"1627","EMPAID_SF04_2014",33.3333333333333,33.3333333333333,40,40,1
"1628","EMPAID_SF04_2016",33.3333333333333,33.3333333333333,40,40,1
"1629","EMPAID_SF05_2013",83.3333333333333,66.6666666666667,20,20,0.818181818181818
"1630","EMPAID_SF05_2016",16.6666666666667,16.6666666666667,15,15,1
"1631","EMPAID_SF06_2013",100,16.6666666666667,55,35,0.523809523809524
"1632","EMPAID_SF06_2014",0,0,55,30,0.545454545454545
"1633","EMPAID_SF06_2016",0,0,55,30,0.545454545454545
"1634","EMPAID_SF07_2013",266.666666666667,100,45,30,0.6
"1635","EMPAID_SF07_2014",16.6666666666667,16.6666666666667,40,30,0.777777777777778
"1636","EMPAID_SF07_2015",16.6666666666667,16.6666666666667,40,30,0.777777777777778
"1637","EMPAID_SF07_2016",16.6666666666667,16.6666666666667,40,30,0.777777777777778
"1638","EMPAID_SF08_2013",316.666666666667,50,100,90,0.871794871794872
"1639","EMPAID_SF08_2014",16.6666666666667,0,70,60,0.8
"1640","EMPAID_SF08_2015",16.6666666666667,0,70,60,0.8
"1641","EMPAID_SF08_2016",16.6666666666667,0,70,60,0.8
"1642","EMPAID_SF09_2013",100,83.3333333333333,20,20,0.909090909090909
"1643","EMPAID_SF09_2016",50,50,20,20,1
"1644","EMPAID_SF10_2013",100,100,20,20,0.909090909090909
"1645","EMPAID_SF10_2016",83.3333333333333,83.3333333333333,20,20,1
"1646","EMPAID_T01_2012",66.6666666666667,58.3333333333333,17.5,15,0.866666666666667
"1647","EMPAID_T01_2016",66.6666666666667,58.3333333333333,15,12.5,0.857142857142857
"1648","EMPAID_T01_pre",133.333333333333,116.666666666667,32.5,27.5,0.862068965517241
"1649","EMPAID_T02_2012",158.333333333333,125,35,7.5,0.545454545454545
"1650","EMPAID_T02_2016",158.333333333333,125,35,5,0.515151515151515
"1651","EMPAID_T03_2012",83.3333333333333,66.6666666666667,25,22.5,0.85
"1652","EMPAID_T03_2016",83.3333333333333,66.6666666666667,25,22.5,0.85
"1653","EMPAID_T03_pre",208.333333333333,158.333333333333,52.5,47.5,0.869565217391304
"1654","EMPAID_T04_2012",41.6666666666667,41.6666666666667,15,15,1
"1655","EMPAID_T04_2016",50,50,12.5,12.5,1
"1656","EMPAID_T04_pre",133.333333333333,116.666666666667,30,30,0.933333333333333
"1657","EMPAID_T05_2012",50,50,5,5,1
"1658","EMPAID_T05_2016",33.3333333333333,33.3333333333333,5,5,1
"1659","EMPAID_T05_pre",100,100,10,10,1
"1660","EMPAID_T06_2012",75,75,5,2.5,0.909090909090909
"1661","EMPAID_T06_2016",75,75,5,2.5,0.909090909090909
"1662","EMPAID_T06_pre",158.333333333333,158.333333333333,15,10,0.884615384615385
"1663","EMPAID_T07_2012",66.6666666666667,58.3333333333333,12.5,12.5,0.923076923076923
"1664","EMPAID_T07_2016",66.6666666666667,58.3333333333333,12.5,12.5,0.923076923076923
"1665","EMPAID_T07_pre",200,150,27.5,27.5,0.914285714285714
"1666","EMPAID_T08_2012",75,75,10,5,0.846153846153846
"1667","EMPAID_T08_2016",75,75,10,5,0.846153846153846
"1668","EMPAID_T08_pre",283.333333333333,250,20,10,0.86046511627907
"1669","EMPAID_T09_2012",75,75,10,10,1
"1670","EMPAID_T09_2016",75,75,10,10,1
"1671","EMPAID_T09_pre",183.333333333333,183.333333333333,20,20,1
"1672","EMPAID_T10_2012",75,75,20,20,1
"1673","EMPAID_T10_2016",75,75,20,20,1
"1674","EMPAID_T10_pre",183.333333333333,175,40,40,1
"1675","EMPAID_U01_2012",41.6666666666667,41.6666666666667,27.5,17.5,0.75
"1676","EMPAID_U02_2012",58.3333333333333,25,15,5,0.384615384615385
"1677","EMPAID_U03_2012",91.6666666666667,16.6666666666667,5,2.5,0.230769230769231
"1678","EMPAID_U04_2012",100,16.6666666666667,7.5,2.5,0.2
"1679","EMPAID_U05_2012",83.3333333333333,83.3333333333333,17.5,17.5,1
"1680","EMPAID_U06_2012",83.3333333333333,33.3333333333333,20,2.5,0.277777777777778
"1681","EMPAID_U07_2012",66.6666666666667,8.33333333333333,0,0,0.1
"1682","EMPAID_U08_2012",116.666666666667,0,22.5,7.5,0.130434782608696
"1683","EMPAID_U09_2012",8.33333333333333,8.33333333333333,0,0,0.25
"1684","EMPAID_U10_2012",75,8.33333333333333,2.5,0,0.0909090909090909
"1685","EMPAID_V01_2012",41.6666666666667,16.6666666666667,102.5,50,0.478260869565217
"1686","EMPAID_V01_pre",41.6666666666667,16.6666666666667,102.5,50,0.478260869565217
"1687","EMPAID_V02_2012",83.3333333333333,0,77.5,27.5,0.268292682926829
"1688","EMPAID_V02_pre",83.3333333333333,0,77.5,27.5,0.268292682926829
"1689","EMPAID_V03_2012",33.3333333333333,25,25,2.5,0.285714285714286
"1690","EMPAID_V03_pre",33.3333333333333,25,25,2.5,0.285714285714286
"1691","EMPAID_V04_2012",50,33.3333333333333,32.5,7.5,0.368421052631579
"1692","EMPAID_V04_pre",50,33.3333333333333,32.5,7.5,0.35
"1693","EMPAID_V05_2012",33.3333333333333,8.33333333333333,35,0,0.0555555555555556
"1694","EMPAID_V05_pre",33.3333333333333,8.33333333333333,35,0,0.0555555555555556
"1695","EMPAID_V06_2012",50,8.33333333333333,52.5,17.5,0.296296296296296
"1696","EMPAID_V06_pre",50,8.33333333333333,52.5,17.5,0.296296296296296
"1697","EMPAID_V07_2012",33.3333333333333,0,15,2.5,0.1
"1698","EMPAID_V08_2012",50,25,35,20,0.55
"1699","EMPAID_V08_2019",50,25,35,20,0.55
"1700","EMPAID_V08_pre",166.666666666667,50,122.5,65,0.478260869565217
"1701","EMPAID_V09_2012",75,8.33333333333333,27.5,2.5,0.1
"1702","EMPAID_V09_2019",75,8.33333333333333,27.5,2.5,0.1
"1703","EMPAID_V09_pre",150,16.6666666666667,55,5,0.1
"1704","EMPAID_V10_2012",66.6666666666667,8.33333333333333,62.5,25,0.333333333333333
"1705","EMPAID_V10_2019",66.6666666666667,8.33333333333333,62.5,25,0.333333333333333
"1706","EMPAID_W01_2012",108.333333333333,0,27.5,22.5,0.375
"1707","EMPAID_W01_pre",108.333333333333,0,27.5,22.5,0.375
"1708","EMPAID_W02_2012",141.666666666667,0,85,7.5,0.0588235294117647
"1709","EMPAID_W02_pre",141.666666666667,0,85,7.5,0.0588235294117647
"1710","EMPAID_W03_2012",66.6666666666667,41.6666666666667,35,12.5,0.454545454545455
"1711","EMPAID_W04_2012",58.3333333333333,8.33333333333333,52.5,32.5,0.5
"1712","EMPAID_W05_2012",58.3333333333333,16.6666666666667,50,20,0.37037037037037
"1713","EMPAID_W06_2012",25,16.6666666666667,2.5,0,0.4
"1714","EMPAID_W07_2012",33.3333333333333,16.6666666666667,40,20,0.5
"1715","EMPAID_W08_2012",116.666666666667,0,40,10,0.133333333333333
"1716","EMPAID_W09_2012",58.3333333333333,0,65,0,0
"1717","EMPAID_W10_2012",216.666666666667,0,27.5,0,0
